,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label,movie_genres
987,622727,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.3333333333333335,homealone3,"water,cola,soda","Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza,"35,10751"
988,609617,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,breakingbad,"cola,soda","Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza,"18,80"
989,526064,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.5,avenuemontaigne,soda,"Friends,Teachers",A little (mild),Pizza,"35,18,10749"
990,609179,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,avenuemontaigne,"cola,soda","Parents,Siblings,Friends",A moderate amount (medium),Pizza,"35,18,10749"
991,627638,2,4.666666666666667,"Week day lunch,Weekend lunch,At a party",4.0,avenuemontaigne,"tea,water,asian,soda","Parents,Siblings",none,Pizza,"35,18,10749"
992,411117,2,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",6.0,detroit,"cola,soda","Parents,Siblings",none,Pizza,"80,18,53,36"
993,634430,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,deadpool,"cola,soda",Strangers,none,Pizza,"28,12,35"
994,631711,3,3.0,"Week day lunch,Weekend lunch,At a party,Late night snack",10.0,ratatouille,"cola,soda","Parents,Siblings,Friends,Teachers,Strangers",A lot (hot),Pizza,"16,35,10751,14"
995,606010,3,3.3333333333333335,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.6666666666666665,tully,"water,cola,soda","Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza,"35,18"
996,631436,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.2,knightsofthezodiac,"cola,soda","Parents,Siblings,Friends",none,Pizza,"14,28,12"
997,633712,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,spiderman,water,"Parents,Siblings,Friends",none,Pizza,"28,878"
998,609556,3,7.0,"Week day lunch,Weekend dinner,At a party,Late night snack",5.0,ratatouille,"cola,soda","Friends,Teachers",A lot (hot),Pizza,"16,35,10751,14"
999,520090,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,spacejam,"cola,soda","Friends,Strangers",A little (mild),Pizza,"10751,16,35,878,12,14"
1000,602234,2,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.5,onthewanderingpath,"juice,dairy,cola,soda","Siblings,Friends",A little (mild),Pizza,18
1001,741592,3,12.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.99,homealone3,soda,"Siblings,Friends",none,Pizza,"35,10751"
1002,628547,3,9.0,"Week day dinner,Weekend dinner,At a party,Late night snack",5.0,ratatouille,"cola,soda","Friends,Teachers",A little (mild),Pizza,"16,35,10751,14"
1003,501513,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,friends,"tea,soda",Friends,A moderate amount (medium),Pizza,35
1004,630929,3,6.0,"Weekend dinner,At a party",2.0,spiderman,soda,"Siblings,Friends",none,Pizza,"28,878"
1005,617379,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,spongebobmoviespon,"cola,soda",Teachers,A moderate amount (medium),Pizza,"10751,16,14,12,35"
1006,617310,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.99,italianjob,"cola,soda","Siblings,Friends",none,Pizza,"28,80"
1007,495424,3,5.0,"Week day lunch,At a party",5.0,ratatouille,"ginger,soda",Friends,none,Pizza,"16,35,10751,14"
1008,622787,3,5.0,"Week day lunch,Weekend lunch,At a party",4.0,spiderman,"ginger,soda","Friends,Teachers",none,Pizza,"28,878"
1009,631716,4,10.0,"Week day lunch,Week day dinner,At a party,Late night snack",12.5,spiderman,"cola,soda","Friends,Teachers,Strangers",A little (mild),Pizza,"28,878"
1010,741658,3,4.0,"Week day lunch,Week day dinner",5.0,ratatouille,"fruit,soda",Friends,none,Pizza,"16,35,10751,14"
1011,620745,4,17.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.5,diaryofawimpykid,soda,"Parents,Siblings,Friends,Teachers",none,Pizza,"35,10751"
1012,611932,3,10.0,"Week day lunch,At a party,Late night snack",8.0,homealone3,soda,"Friends,Strangers",none,Pizza,"35,10751"
1013,635602,2,6.333333333333333,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",19.0,knightsofthezodiac,soda,"Parents,Siblings,Friends",I will have some of this food item with my hot sauce,Pizza,"14,28,12"
1014,619892,3,10.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",16.0,avenuemontaigne,"cola,soda","Parents,Siblings,Friends",A moderate amount (medium),Pizza,"35,18,10749"
1015,529289,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,stepbrothers,"cola,soda","Parents,Siblings,Friends",A little (mild),Pizza,35
1016,630738,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,rushhour,soda,"Parents,Siblings,Friends",none,Pizza,"28,35,80"
1017,524766,5,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",15.0,idkwtf,none,"Parents,Siblings,Friends",none,Pizza,18
1018,522148,2,6.5,"Week day lunch,Week day dinner,At a party",4.0,homealone3,"cola,soda",Friends,none,Pizza,"35,10751"
1019,601547,2,3.0,"At a party,Late night snack",15.0,goofymovie,"cola,soda","Parents,Friends,Strangers",none,Pizza,"10749,16,10751,35,12"
1020,631046,3,12.5,"Weekend dinner,At a party,Late night snack",10.0,godfather,"cola,soda","Parents,Siblings,Friends",none,Pizza,"18,80"
1021,66222,3,8.0,"At a party,Late night snack",13.0,garfield,"soy_sauce,asian",Friends,A moderate amount (medium),Pizza,"35,10751"
1022,603182,2,10.0,"Week day lunch,Weekend dinner,At a party",20.0,battle,soda,"Parents,Siblings,Friends,Teachers",none,Pizza,"18,10749,10402"
1023,632117,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.5,ratatouille,"fruit,ginger,cola,soda","Parents,Siblings,Friends,Strangers",none,Pizza,"16,35,10751,14"
1024,630209,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,spongebobmoviespon,"cola,soda",Friends,A little (mild),Pizza,"10751,16,14,12,35"
1025,413395,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",25.0,marvels,"juice,fruit,cola,soda",Friends,A moderate amount (medium),Pizza,"878,12,28"
1026,386750,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,nancy,water,Parents,A little (mild),Pizza,"9648,18"
1027,617178,3,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,princessdiaries,soda,Parents,none,Pizza,"35,10751,10749"
1028,630128,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,littleitaly,soda,"Friends,Teachers",none,Pizza,"35,10749"
1029,628736,3,11.5,"Week day lunch,Week day dinner,Weekend lunch,At a party",,toystory,water,"Parents,Siblings,Friends,Teachers",I will have some of this food item with my hot sauce,Pizza,"16,12,10751,35"
1030,747734,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",16.0,deadpoolwolverine,"fruit,soda","Parents,Siblings",A lot (hot),Shawarma,"28,35,878"
1031,517064,3,9.0,"Week day lunch,Week day dinner,Weekend lunch",14.5,idiotka,water,Friends,none,Shawarma,35
1032,387330,5,5.0,"Week day lunch,Weekend lunch",10.0,dictator,"fruit,soda",Strangers,none,Shawarma,35
1033,746750,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,tully,"fruit,juice","Parents,Siblings",A moderate amount (medium),Shawarma,"35,18"
1034,629285,4,8.0,Week day dinner,8.0,maixabel,"tea,soda",Strangers,A moderate amount (medium),Shawarma,18
1035,743488,4,5.0,"Week day lunch,Weekend lunch",9.0,avengers,soda,Friends,none,Shawarma,"878,28,12"
1036,523710,3,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,aladdin,"cola,soda","Parents,Siblings",A little (mild),Shawarma,"16,10751,12,14,10749"
1037,635179,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,gladiator,"tea,soda",Siblings,A lot (hot),Shawarma,"28,18,12"
1038,313562,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,fastfuriouspresent,"fruit,soda","Siblings,Friends",A moderate amount (medium),Shawarma,"28,12,35"
1039,712670,4,7.5,"Week day dinner,Weekend lunch",8.5,aladdin,"cola,soda","Parents,Siblings",A moderate amount (medium),Shawarma,"16,10751,12,14,10749"
1040,635627,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,avengers,"cola,soda","Siblings,Friends",A moderate amount (medium),Shawarma,"878,28,12"
1041,524485,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",22.0,avengers,"cola,soda",Friends,A moderate amount (medium),Shawarma,"878,28,12"
1042,632320,4,3.0,"Week day dinner,Late night snack",8.0,nancy,"tea,soda","Siblings,Friends,Strangers",A moderate amount (medium),Shawarma,"9648,18"
1043,633520,4,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",17.5,aladdin,"dairy,mideast","Parents,Friends",A moderate amount (medium),Shawarma,"16,10751,12,14,10749"
1044,606905,4,9.0,"Week day lunch,Week day dinner,Late night snack",11.99,boat,"alcohol,wine","Friends,Strangers",A lot (hot),Shawarma,"53,9648,27"
1045,393424,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,avengers,"cola,soda","Siblings,Friends",A moderate amount (medium),Shawarma,"878,28,12"
1046,618333,4,6.5,"Week day lunch,Late night snack",8.0,oppenheimer,"cola,soda",Friends,A moderate amount (medium),Shawarma,"18,36"
1047,628558,2,8.0,Week day lunch,12.0,avengers,"fruit,water",Strangers,none,Shawarma,"878,28,12"
1048,613776,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,avengers,"cola,soda",Parents,A little (mild),Shawarma,"878,28,12"
1049,317214,5,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",16.0,nightmoves,"dairy,mideast","Siblings,Friends",A moderate amount (medium),Shawarma,"80,9648,18,53"
1050,628093,4,6.0,Late night snack,12.0,deadpool2,water,Friends,none,Shawarma,"28,35,12"
1051,411781,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,avengers,"cola,soda","Parents,Siblings,Friends",none,Shawarma,"878,28,12"
1052,525567,3,7.0,"Weekend lunch,Weekend dinner,Late night snack",12.0,kiterunner,water,Friends,A lot (hot),Shawarma,18
1053,634455,4,5.5,"Week day dinner,Weekend dinner,Late night snack",10.0,idiotka,water,Friends,A lot (hot),Shawarma,35
1054,498848,2,15.0,"Week day lunch,Weekend lunch",10.0,avengers,soda,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma,"878,28,12"
1055,638838,4,10.0,"Week day lunch,Weekend lunch",12.5,barbie,"cola,soda",Siblings,A moderate amount (medium),Shawarma,"35,12"
1056,411253,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",5.0,avengers,"fruit,soda",Friends,none,Shawarma,"878,28,12"
1057,410165,5,8.0,"Week day lunch,Weekend lunch",15.0,avengers,"alcohol,wine",Friends,A moderate amount (medium),Shawarma,"878,28,12"
1058,608554,4,4.0,"Week day lunch,Week day dinner,Weekend dinner",15.0,avengers,"dairy,mideast","Parents,Siblings",A lot (hot),Shawarma,"878,28,12"
1059,602394,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,deadpool2,soda,Friends,A little (mild),Shawarma,"28,35,12"
1060,743623,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,ratatouille,"cola,soda",Friends,A lot (hot),Shawarma,"16,35,10751,14"
1061,87783,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,avengers,"cola,soda","Parents,Siblings,Friends,Strangers",none,Shawarma,"878,28,12"
1062,632431,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.99,avengers,"fruit,soda","Parents,Siblings,Strangers",A lot (hot),Shawarma,"878,28,12"
1063,744091,3,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.5,avengers,water,Teachers,none,Shawarma,"878,28,12"
1064,519570,4,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",15.0,breakingbad,soda,"Parents,Friends",A little (mild),Shawarma,"18,80"
1065,744484,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,avengers,water,"Siblings,Friends",A lot (hot),Shawarma,"878,28,12"
1066,508149,4,10.0,"Week day dinner,Weekend dinner",11.0,avengers,water,Parents,I will have some of this food item with my hot sauce,Shawarma,"878,28,12"
1067,524992,4,4.0,"Week day lunch,Weekend lunch",12.0,dictator,"cola,soda","Friends,Strangers",A moderate amount (medium),Shawarma,35
1068,413570,4,8.0,"Week day lunch,Weekend lunch,At a party,Late night snack",9.0,avengers,"fruit,soda","Siblings,Friends",A little (mild),Shawarma,"878,28,12"
1069,306207,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,pursuitofhappyness,water,"Parents,Siblings,Friends,Strangers",A moderate amount (medium),Shawarma,18
1070,634468,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,avengers,soda,"Friends,Strangers",A little (mild),Shawarma,"878,28,12"
1071,522205,4,5.0,Week day lunch,12.0,avengers,"fruit,soda","Friends,Teachers",A moderate amount (medium),Shawarma,"878,28,12"
1072,5978,3,7.0,"Week day lunch,Weekend lunch,Late night snack",10.0,thing,soda,"Friends,Strangers",A moderate amount (medium),Shawarma,"27,878,9648"
1073,742611,3,2.6,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,polaroid,water,"Siblings,Friends,Strangers",A moderate amount (medium),Shawarma,"27,9648,53"
1074,631198,2,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,avengers,water,"Friends,Strangers",I will have some of this food item with my hot sauce,Shawarma,"878,28,12"
1075,606150,3,7.0,"Week day lunch,Weekend lunch",12.0,deadpoolwolverine,"cola,soda",Friends,A little (mild),Shawarma,"28,35,878"
1076,313577,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,avengers,"cola,soda",Friends,A moderate amount (medium),Shawarma,"878,28,12"
1077,629700,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",13.0,dictator,water,Friends,none,Shawarma,35
1078,630928,4,9.0,"Week day lunch,Weekend lunch",11.0,drishyam2,"cola,soda",Strangers,none,Shawarma,"53,80,18"
1079,607286,2,12.5,"Week day lunch,Late night snack",10.0,avengers,"cola,soda",Friends,A lot (hot),Shawarma,"878,28,12"
1080,607609,3,8.0,"Week day lunch,Week day dinner,Weekend lunch",7.0,missionimpossible,"fruit,juice",Siblings,A lot (hot),Shawarma,"12,28,53"
1081,522890,5,3.6666666666666665,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,avengers,"fruit,cola,soda","Parents,Siblings",A lot (hot),Shawarma,"878,28,12"
1082,630227,4,10.0,"Week day lunch,Late night snack",12.0,us,"cola,soda","Parents,Siblings",A moderate amount (medium),Shawarma,"27,53,9648"
1083,603607,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,avengers,"cola,soda",Friends,A little (mild),Shawarma,"878,28,12"
1084,617029,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,boat,"asian,tea,water","Parents,Siblings",A moderate amount (medium),Shawarma,"53,9648,27"
1085,617462,3,6.0,"Week day lunch,Week day dinner,Late night snack",10.0,avengers,"cola,soda","Siblings,Friends",A moderate amount (medium),Shawarma,"878,28,12"
1086,633001,3,13.0,"Week day lunch,Week day dinner,Weekend lunch",8.0,avengers,"tea,soda","Friends,Strangers",none,Shawarma,"878,28,12"
1087,634690,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",11.0,avengers,"cola,soda",Friends,A moderate amount (medium),Shawarma,"878,28,12"
1088,630198,3,7.0,Week day lunch,10.0,avengers,"fruit,dairy","Parents,Friends,Strangers",A little (mild),Shawarma,"878,28,12"
1089,520507,3,8.0,"Week day lunch,Weekend lunch",6.0,nancy,water,Strangers,A little (mild),Shawarma,"9648,18"
1090,635065,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,aladdin,soda,Friends,A moderate amount (medium),Shawarma,"16,10751,12,14,10749"
1091,613209,2,4.0,"Week day lunch,Week day dinner",9.0,avengers,"cola,soda",Friends,A lot (hot),Shawarma,"878,28,12"
1092,605452,4,12.0,"Week day dinner,Weekend dinner",20.0,avengers,"dairy,mideast","Friends,Strangers",A moderate amount (medium),Shawarma,"878,28,12"
1093,24137,2,5.0,"Week day lunch,Week day dinner",15.0,middleeastern,"cola,soda","Friends,Strangers",A little (mild),Shawarma,Shawarma
1094,518809,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,anon,"cola,soda","Parents,Siblings",A lot (hot),Shawarma,"878,80,9648,53"
1095,634646,4,5.0,"Week day lunch,Weekend lunch",7.0,avengers,water,"Friends,Strangers",A moderate amount (medium),Shawarma,"878,28,12"
1096,508156,2,7.0,"Week day lunch,Week day dinner,Weekend lunch",15.0,avengers,"dairy,mideast","Parents,Friends,Strangers",A moderate amount (medium),Shawarma,"878,28,12"
1097,632909,3,6.0,"Week day lunch,Weekend lunch,At a party",13.0,avengers,"cola,soda","Siblings,Friends",A moderate amount (medium),Shawarma,"878,28,12"
1098,414734,4,5.0,Week day lunch,15.0,novice,"cola,soda","Friends,Strangers",A moderate amount (medium),Shawarma,18
1099,630250,3,6.0,"At a party,Late night snack",14.0,deadpoolwolverine,"fruit,soda","Friends,Strangers",A moderate amount (medium),Shawarma,"28,35,878"
1100,411810,5,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",7.0,noescape,"fruit,dairy","Parents,Siblings,Friends",A moderate amount (medium),Shawarma,"53,28"
1101,214145,2,5.0,Week day dinner,10.0,shrek2,"alcohol,wine",Friends,A lot (hot),Shawarma,"16,10751,35,14,12"
1102,628986,2,4.0,"At a party,Late night snack",16.98,ninthgate,"cola,soda",Teachers,A lot (hot),Shawarma,"9648,53,27"
1103,211158,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,nancy,soda,Friends,A moderate amount (medium),Shawarma,"9648,18"
1104,507382,3,4.0,"Week day lunch,Weekend lunch",7.0,avengers,water,Strangers,A lot (hot),Shawarma,"878,28,12"
1105,522877,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.5,shrek,water,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma,"16,35,14,12,10751"
1106,635024,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.0,avengers,water,"Parents,Siblings",A moderate amount (medium),Shawarma,"878,28,12"
1107,602845,2,7.5,Week day lunch,10.0,knightsofthezodiac,water,"Friends,Strangers",A moderate amount (medium),Shawarma,"14,28,12"
