,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label
949,519986,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,"Crazy, Stupid, Love.",Coke,"Friends,Strangers",A little (mild),Pizza
950,626771,2,6.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.6666666666666665,,diet coke,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
951,407257,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Teenage Mutant Ninja Turtles,"Soda

Pop

Coke","Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
952,626883,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.5,The Hunger Games,Water,Friends,,Pizza
953,727339,3,5.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party",8.0,Cloudy with a Chance of Meatballs,Sprite,"Friends,Strangers",,Pizza
954,631448,4,4.5,"Week day dinner,Weekend lunch,Weekend dinner,At a party",4.5,Ratatouille,pepsi,"Parents,Siblings,Friends,Teachers",A lot (hot),Pizza
955,634885,3,5.0,"Week day lunch,Weekend lunch,At a party",4.0,Luca,Water,Friends,,Pizza
956,619932,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,New York Yankees (the Movie),Soda,"Teachers,Strangers",A little (mild),Pizza
957,601986,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.225,Home Alone,Milkshake,Friends,A little (mild),Pizza
958,631141,4,4.666666666666667,"Week day lunch,Weekend dinner,At a party,Late night snack",4.0,Home Alone,Pepsi,"Friends,Strangers",,Pizza
959,631069,4,12.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Home Alone,Soft drink (coke/pepsi),Friends,A moderate amount (medium),Pizza
960,634508,4,7.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",3.0,Grown Ups,Coke,"Siblings,Friends",A little (mild),Pizza
961,206744,2,6.5,"Weekend dinner,At a party",5.0,Spider-Man 2,Coke,"Parents,Siblings,Friends",,Pizza
962,498213,3,5.0,"At a party,Late night snack",2.1,,diet coke,Friends,A little (mild),Pizza
963,627496,3,8.0,"Weekend lunch,Weekend dinner,At a party",4.25,Home Alone,Coke,"Parents,Siblings,Friends",A little (mild),Pizza
964,629659,1,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,Toy Story,Kraken Spiced Rum,"Friends,Strangers",A lot (hot),Pizza
965,630190,2,5.0,"Week day lunch,Weekend lunch,At a party,Late night snack",3.0,,iced tea,"Parents,Friends",,Pizza
966,401586,3,10.0,"Week day lunch,At a party,Late night snack",3.5,Home Alone,diet coke,Friends,A moderate amount (medium),Pizza
967,629263,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Teenage Mutant Ninja Turtles,Diet Pepsi,"Parents,Siblings,Friends",A little (mild),Pizza
968,631678,2,5.0,"Week day lunch,Weekend dinner,At a party,Late night snack",5.0,Transformers,Coke,Friends,,Pizza
969,411681,2,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.0,Spider-Man: Audio Commentary with Actor Tobey Maguire and J.K. Simmons,Pop,Friends,,Pizza
970,518733,2,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Spider-Man 2,coke,"Parents,Siblings,Friends",A lot (hot),Pizza
971,630378,3,8.5,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Home Alone 2: Lost in New York,Pepsi,Friends,A moderate amount (medium),Pizza
972,631142,3,5.0,"Week day dinner,Weekend lunch,At a party,Late night snack",5.0,Your Friendly Neighborhood Spider-Man,Ginger Ale,"Friends,Teachers",A little (mild),Pizza
973,519976,3,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,goodfellas,Water,"Parents,Siblings,Friends,Teachers",,Pizza
974,604991,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Toy Story,Ginger Ale,"Parents,Teachers,Strangers",A little (mild),Pizza
975,522483,4,3.0,"Weekend dinner,At a party",10.0,A Minecraft Movie,water,Friends,,Pizza
976,629723,2,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",8.0,Wayne's World,Diet Coke,Friends,,Pizza
977,387522,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Teenage Mutant Ninja Turtles,Coca Cola,"Friends,Strangers",A little (mild),Pizza
978,613484,5,8.0,"Week day lunch,Weekend lunch",3.0,Avengers: Endgame,Coke,Friends,A lot (hot),Pizza
979,388729,5,7.8,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,ratatouille,tea,Friends,,Pizza
980,494373,1,5.5,"Weekend dinner,At a party",17.5,Cloudy with a Chance of Meatballs,coke zero,"Friends,Strangers",,Pizza
981,630977,4,6.0,At a party,12.5,A Minecraft Movie,pop,Friends,,Pizza
982,621982,3,5.0,Week day lunch,10.0,The Last Black Man in San Francisco,coke,Friends,A moderate amount (medium),Pizza
983,605537,3,6.0,"Week day lunch,Weekend lunch,At a party",8.0,Ratatouille,diet coke,Friends,,Pizza
984,607073,3,3.5,"Week day dinner,Weekend dinner",3.5,Spetsyfichni typy komunikatsiyi u mizhnarodnykh informatsiynykh ta kulturnih vidnosynakh: Ukrayinskiy vymir universalnogo kodu kultovogo kino,pop drinks,Friends,A little (mild),Pizza
985,624443,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Teenage Mutant Ninja Turtles,Soda,Parents,,Pizza
986,718089,3,6.0,"Weekend dinner,At a party,Late night snack",5.0,Toy Story,Coke,"Friends,Teachers",A little (mild),Pizza
987,622727,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.3333333333333335,Home Alone,coca-cola,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
988,609617,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.0,Breaking Bad,Coca Cola,"Parents,Siblings,Friends,Teachers",A moderate amount (medium),Pizza
989,526064,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",2.5,Teenage Mutant Ninja Turtles,Soda,"Friends,Teachers",A little (mild),Pizza
990,609179,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Teenage Mutant Ninja Turtles,coke,"Parents,Siblings,Friends",A moderate amount (medium),Pizza
991,627638,2,4.666666666666667,"Week day lunch,Weekend lunch,At a party",4.0,Teenage Mutant Ninja Turtles,iced tea,"Parents,Siblings",,Pizza
992,411117,2,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",6.0,Do the Right Thing,Coca-Cola,"Parents,Siblings",,Pizza
993,634430,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,Deadpool & Wolverine,Pepsi,Strangers,,Pizza
994,631711,3,3.0,"Week day lunch,Weekend lunch,At a party,Late night snack",10.0,Ratatouille,Coke,"Parents,Siblings,Friends,Teachers,Strangers",A lot (hot),Pizza
995,606010,3,3.3333333333333335,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.6666666666666665,breaking bad,water,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
996,631436,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.2,cloudy with a chance of meatballs,pepsi,"Parents,Siblings,Friends",,Pizza
997,633712,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Spider-Man 2,Water,"Parents,Siblings,Friends",,Pizza
998,609556,3,7.0,"Week day lunch,Weekend dinner,At a party,Late night snack",5.0,Ratatouille,Coke,"Friends,Teachers",A lot (hot),Pizza
999,520090,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Space Jam,Coca-Cola,"Friends,Strangers",A little (mild),Pizza
1000,602234,2,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.5,shrek,chocolate milk,"Siblings,Friends",A little (mild),Pizza
1001,741592,3,12.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.99,Home Alone,Soda,"Siblings,Friends",,Pizza
1002,628547,3,9.0,"Week day dinner,Weekend dinner,At a party,Late night snack",5.0,Ratatouille,Coca cola,"Friends,Teachers",A little (mild),Pizza
1003,501513,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Friends,Nestea,Friends,A moderate amount (medium),Pizza
1004,630929,3,6.0,"Weekend dinner,At a party",2.0,Spider-Man,soda,"Siblings,Friends",,Pizza
1005,617379,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,The SpongeBob SquarePants Movie,Dr. Pepper,Teachers,A moderate amount (medium),Pizza
1006,617310,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.99,The Italian Job,Coca-Cola ,"Siblings,Friends",,Pizza
1007,495424,3,5.0,"Week day lunch,At a party",5.0,Ratatouille,Canada Dry,Friends,,Pizza
1008,622787,3,5.0,"Week day lunch,Weekend lunch,At a party",4.0,Spider-Man 2,gingerale,"Friends,Teachers",,Pizza
1009,631716,4,10.0,"Week day lunch,Week day dinner,At a party,Late night snack",12.5,Spider-Man 2,Coca Cola,"Friends,Teachers,Strangers",A little (mild),Pizza
1010,741658,3,4.0,"Week day lunch,Week day dinner",5.0,Ratatouille,Sprite,Friends,,Pizza
1011,620745,4,17.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.5,Diary of a Wimpy Kid,Pop,"Parents,Siblings,Friends,Teachers",,Pizza
1012,611932,3,10.0,"Week day lunch,At a party,Late night snack",8.0,Home Alone,Soda,"Friends,Strangers",,Pizza
1013,635602,2,6.333333333333333,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",19.0,chef,"Soda - coke, sprite, crush, etc.","Parents,Siblings,Friends",I will have some of this food item with my hot sauce,Pizza
1014,619892,3,10.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",16.0,Teenage Mutant Ninja Turtles,Pepsi,"Parents,Siblings,Friends",A moderate amount (medium),Pizza
1015,529289,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Step Brothers,Coke,"Parents,Siblings,Friends",A little (mild),Pizza
1016,630738,3,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Rush Hour,pop,"Parents,Siblings,Friends",,Pizza
1017,524766,5,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",15.0,IDK,Pop drink,"Parents,Siblings,Friends",,Pizza
1018,522148,2,6.5,"Week day lunch,Week day dinner,At a party",4.0,Home Alone,cola,Friends,,Pizza
1019,601547,2,3.0,"At a party,Late night snack",15.0,Untitled Horror Movie,coke,"Parents,Friends,Strangers",,Pizza
1020,631046,3,12.5,"Weekend dinner,At a party,Late night snack",10.0,The Godfather,"Pepsi, Coke","Parents,Siblings,Friends",,Pizza
1021,66222,3,8.0,"At a party,Late night snack",13.0,The Garfield Movie,Zero sugar coca cola,Friends,A moderate amount (medium),Pizza
1022,603182,2,10.0,"Week day lunch,Weekend dinner,At a party",20.0,Teenage Mutant Ninja Turtles,Soda,"Parents,Siblings,Friends,Teachers",,Pizza
1023,632117,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",6.5,Ratatouille,fanta,"Parents,Siblings,Friends,Strangers",,Pizza
1024,630209,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,SpongeBob SquarePants,Coke,Friends,A little (mild),Pizza
1025,413395,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",25.0,Marvel vs. DC: At the Movies,juice,Friends,A moderate amount (medium),Pizza
1026,386750,2,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Marvel vs. DC: At the Movies,water,Parents,A little (mild),Pizza
1027,617178,3,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,The Princess Diaries,soda,Parents,,Pizza
1028,630128,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,Little Italy,soft drink,"Friends,Teachers",,Pizza
1029,628736,3,11.5,"Week day lunch,Week day dinner,Weekend lunch,At a party",,,water,"Parents,Siblings,Friends,Teachers",I will have some of this food item with my hot sauce,Pizza
1030,747734,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",16.0,Wolverine Vs. Deadpool: Back to Weapon X,smoothie,"Parents,Siblings",A lot (hot),Shawarma
1031,517064,3,9.0,"Week day lunch,Week day dinner,Weekend lunch",14.5,I Really Don't Think I Can Make This Movie,Water.,Friends,,Shawarma
1032,387330,5,5.0,"Week day lunch,Weekend lunch",10.0,The Dictator,Sprite,Strangers,,Shawarma
1033,746750,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,American Pie,juice,"Parents,Siblings",A moderate amount (medium),Shawarma
1034,629285,4,8.0,Week day dinner,8.0,MIB,nestea,Strangers,A moderate amount (medium),Shawarma
1035,743488,4,5.0,"Week day lunch,Weekend lunch",9.0,The Avengers,soda,Friends,,Shawarma
1036,523710,3,7.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Aladdin,Coke,"Parents,Siblings",A little (mild),Shawarma
1037,635179,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,Gladiator,Iced Tea,Siblings,A lot (hot),Shawarma
1038,313562,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,Fast & Furious,crush ,"Siblings,Friends",A moderate amount (medium),Shawarma
1039,712670,4,7.5,"Week day dinner,Weekend lunch",8.5,Aladdin,Coca-Cola,"Parents,Siblings",A moderate amount (medium),Shawarma
1040,635627,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Avengers: Doomsday,Coke,"Siblings,Friends",A moderate amount (medium),Shawarma
1041,524485,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",22.0,The Avengers,Coke,Friends,A moderate amount (medium),Shawarma
1042,632320,4,3.0,"Week day dinner,Late night snack",8.0,The Avengers,ice lemon tea,"Siblings,Friends,Strangers",A moderate amount (medium),Shawarma
1043,633520,4,10.0,"Week day lunch,Weekend lunch,At a party,Late night snack",17.5,Aladdin,Laban Ayran ,"Parents,Friends",A moderate amount (medium),Shawarma
1044,606905,4,9.0,"Week day lunch,Week day dinner,Late night snack",11.99,Borat,pineapple fanta,"Friends,Strangers",A lot (hot),Shawarma
1045,393424,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Avengers: Doomsday,Coke,"Siblings,Friends",A moderate amount (medium),Shawarma
1046,618333,4,6.5,"Week day lunch,Late night snack",8.0,Oppenheimer,Coca cola,Friends,A moderate amount (medium),Shawarma
1047,628558,2,8.0,Week day lunch,12.0,the avengers,tap water.,Strangers,,Shawarma
1048,613776,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,The Avengers,Diet Coke,Parents,A little (mild),Shawarma
1049,317214,5,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",16.0,,,"Siblings,Friends",A moderate amount (medium),Shawarma
1050,628093,4,6.0,Late night snack,12.0,Deadpool 2,Water.,Friends,,Shawarma
1051,411781,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,The Avengers,Coke Zero,"Parents,Siblings,Friends",,Shawarma
1052,525567,3,7.0,"Weekend lunch,Weekend dinner,Late night snack",12.0,The Kite Runner,Water,Friends,A lot (hot),Shawarma
1053,634455,4,5.5,"Week day dinner,Weekend dinner,Late night snack",10.0,This one is of a garden I think,Water.,Friends,A lot (hot),Shawarma
1054,498848,2,15.0,"Week day lunch,Weekend lunch",10.0,Avengers: Doomsday,Pop,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
1055,638838,4,10.0,"Week day lunch,Weekend lunch",12.5,"Amityville Barbi: the Movie (Jessa Flux, Samantha Hupp)",Pepsi,Siblings,A moderate amount (medium),Shawarma
1056,411253,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",5.0,Avengers: Doomsday,sprite,Friends,,Shawarma
1057,410165,5,8.0,"Week day lunch,Weekend lunch",15.0,Avengers: Doomsday,pineapple juice,Friends,A moderate amount (medium),Shawarma
1058,608554,4,4.0,"Week day lunch,Week day dinner,Weekend dinner",15.0,Avengers: Doomsday,Laban,"Parents,Siblings",A lot (hot),Shawarma
1059,602394,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Deadpool 2,Pop,Friends,A little (mild),Shawarma
1060,743623,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Ratatouille,pepsi,Friends,A lot (hot),Shawarma
1061,87783,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,The Avengers,coca-cola,"Parents,Siblings,Friends,Strangers",,Shawarma
1062,632431,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.99,Avengers: Doomsday,Sprite,"Parents,Siblings,Strangers",A lot (hot),Shawarma
1063,744091,3,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.5,The Avengers,Water,Teachers,,Shawarma
1064,519570,4,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",15.0,Breaking Bad,Soda,"Parents,Friends",A little (mild),Shawarma
1065,744484,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Avengers,Water,"Siblings,Friends",A lot (hot),Shawarma
1066,508149,4,10.0,"Week day dinner,Weekend dinner",11.0,The Avengers,Water,Parents,I will have some of this food item with my hot sauce,Shawarma
1067,524992,4,4.0,"Week day lunch,Weekend lunch",12.0,The Dictator,pepsi,"Friends,Strangers",A moderate amount (medium),Shawarma
1068,413570,4,8.0,"Week day lunch,Weekend lunch,At a party,Late night snack",9.0,Avengers: Doomsday,Sprite,"Siblings,Friends",A little (mild),Shawarma
1069,306207,3,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Pursuit of Happyness,Water,"Parents,Siblings,Friends,Strangers",A moderate amount (medium),Shawarma
1070,634468,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,The Avengers,Soda/Pop,"Friends,Strangers",A little (mild),Shawarma
1071,522205,4,5.0,Week day lunch,12.0,The Avengers,Sprite,"Friends,Teachers",A moderate amount (medium),Shawarma
1072,5978,3,7.0,"Week day lunch,Weekend lunch,Late night snack",10.0,Nada,Soda,"Friends,Strangers",A moderate amount (medium),Shawarma
1073,742611,3,2.6,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,,water,"Siblings,Friends,Strangers",A moderate amount (medium),Shawarma
1074,631198,2,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Avengers,water,"Friends,Strangers",I will have some of this food item with my hot sauce,Shawarma
1075,606150,3,7.0,"Week day lunch,Weekend lunch",12.0,Deadpool & Wolverine,Coca Cola.,Friends,A little (mild),Shawarma
